Column_1,AnimalID,Name,DateTime,OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,weight,Normal_Age
192,A711918,Jaqueline,2015-09-19 14:33:00,Adoption,,Dog,Spayed Female,Jack Russell Terrier/Pit Bull,Red,62.79116821,2.22198504
193,A676430,Tabitha,2014-11-23 12:43:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Torbie,30.15991465,1.871002907
194,A677577,Roxie,2014-05-01 16:12:00,Adoption,,Dog,Spayed Female,Queensland Heeler/Shetland Sheepdog,Red Tick/Black,23.11175546,1.919340119
195,A683666,,2015-09-01 0:00:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,White/Cream Tabby,34.52054802,1.959760051
196,A713754,Harper,2015-10-27 16:44:00,Adoption,,Dog,Neutered Male,Catahoula Mix,Blue Merle,54.26307704,1.959760051
197,A703631,Hanley,2015-07-03 18:50:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Black/White,43.344275,1.959760051
198,A676209,Boomer,2014-07-24 15:02:00,Adoption,Foster,Dog,Neutered Male,Labrador Retriever Mix,Yellow,38.82932295,1.6725662
199,A667508,Brownie,2013-11-19 18:30:00,Return_to_owner,,Dog,Intact Male,Chihuahua Shorthair Mix,Chocolate/Tan,21.43720131,2.405198492
200,A671105,,2014-01-21 15:20:00,Transfer,SCRP,Cat,Unknown,Domestic Longhair Mix,Black,50.3108705,1.959760051
201,A676056,Swisha,2014-04-10 10:13:00,Return_to_owner,,Dog,Neutered Male,American Pit Bull Terrier Mix,Tan/White,40.88813238,2.121351779
202,A667963,,2013-11-30 18:48:00,Adoption,,Dog,Spayed Female,Dachshund Longhair Mix,Tan/White,39.4106709,2.355591419
203,A702207,,2015-05-10 17:16:00,Euthanasia,Suffering,Cat,Neutered Male,Domestic Longhair Mix,Orange Tabby/White,37.79234976,2.603518782
204,A672065,Dutchess,2014-04-08 12:50:00,Adoption,,Dog,Spayed Female,German Shepherd Mix,Sable,40.6985846,2.121351779
205,A688852,Buddy,2014-10-18 18:48:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Black/White,43.30251314,2.405198492
206,A705885,Meowser,2015-06-27 18:24:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,40.34139631,1.6725662
207,A670949,Cassie,2014-02-01 11:13:00,Return_to_owner,,Dog,Spayed Female,Doberman Pinsch Mix,Tricolor,44.12526445,1.871002907
208,A665666,Teddy,2013-12-27 15:49:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Black,46.32275727,1.959760051
209,A714575,Isis,2015-10-31 15:18:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Black,39.5794935,2.670780483
210,A690480,,2014-10-22 17:46:00,Transfer,Partner,Dog,Intact Female,Pointer Mix,Chocolate/White,52.74448594,1.416246109
211,A691636,Dali,2014-11-13 16:07:00,Adoption,,Dog,Neutered Male,Dachshund/Jack Russell Terrier,White/Brown,44.2576397,1.773136415
212,A678482,,2014-05-14 19:15:00,Adoption,,Dog,Neutered Male,Miniature Poodle/Miniature Schnauzer,Black/White,30.02542874,2.121351779
213,A687785,Bella,2014-12-30 9:38:00,Adoption,Foster,Dog,Spayed Female,Whippet Mix,Brown Brindle/White,41.37017613,2.121351779
214,A716839,Dino,2015-11-27 14:06:00,Return_to_owner,,Dog,Intact Male,Australian Shepherd Mix,Brown Merle/White,45.27144425,2.121351779
215,A718547,,2016-01-11 14:23:00,Adoption,,Dog,Spayed Female,Labrador Retriever Mix,Tan/White,51.91820564,2.121351779
216,A687989,,2014-09-12 18:38:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Calico,35.80413178,1.416246109
217,A694408,Emma,2015-05-28 13:14:00,Transfer,Partner,Dog,Spayed Female,Pit Bull Mix,Brown Tiger/White,40.17934787,1.959760051
218,A698940,,2015-03-21 9:00:00,Transfer,SCRP,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby/White,24.9798975,2.121351779
219,A666074,Jackson,2013-10-30 15:14:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,30.23722975,1.463592192
220,A675549,Marco,2014-04-08 15:29:00,Transfer,Partner,Dog,Neutered Male,Chihuahua Shorthair Mix,White/Brown,28.22605419,2.29626753
221,A682131,,2014-06-24 19:15:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,29.09616481,1.416246109
222,A674737,Byron,2014-05-27 8:21:00,Adoption,Foster,Cat,Intact Male,Domestic Shorthair Mix,Black,47.61844417,1.596816009
223,A719876,Oreo,2016-02-02 15:58:00,Transfer,Partner,Dog,Spayed Female,Rat Terrier Mix,White/Black,50.7563034,1.959760051
224,A676626,Pia,2014-05-30 16:54:00,Adoption,Foster,Dog,Spayed Female,English Pointer Mix,Brown/White,45.84108489,1.596816009
225,A666478,Bleu,2013-11-04 17:51:00,Adoption,,Dog,Spayed Female,Miniature Schnauzer/Yorkshire Terrier,Black/White,46.77318484,1.959760051
226,A683507,,2014-07-15 17:26:00,Adoption,,Dog,Spayed Female,Cairn Terrier Mix,Buff,43.17309391,2.22198504
227,A487470,Midnight,2014-01-20 18:40:00,Euthanasia,Aggressive,Dog,Neutered Male,Labrador Retriever/Pit Bull,Black,61.76824813,2.519296951
228,A665661,Julia,2015-09-07 15:05:00,Return_to_owner,,Cat,Spayed Female,Domestic Shorthair Mix,White/Black,42.4537369,2.121351779
229,A668260,,2013-12-02 14:10:00,Transfer,Partner,Dog,Spayed Female,Great Dane,Black/White,33.94624601,2.355591419
230,A716964,Rello,2015-11-29 18:11:00,Return_to_owner,,Dog,Intact Male,Chihuahua Shorthair Mix,Black/White,40.63877745,2.121351779
231,A701029,Bode,2015-05-01 11:04:00,Return_to_owner,,Dog,Neutered Male,Chesa Bay Retr,Brown,55.3923423,2.121351779
232,A668506,Jake,2015-11-03 16:40:00,Return_to_owner,,Dog,Neutered Male,German Shepherd,Brown/Black,46.61165041,2.44795483
233,A684709,,2014-07-28 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby/White,50.8599201,1.959760051
234,A616229,Rebecca,2015-11-21 15:21:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black/White,43.85620542,2.405198492
235,A680336,Buddy,2014-07-12 20:04:00,Adoption,Foster,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,38.33188127,1.596816009
236,A701898,Anita,2015-05-10 18:38:00,Return_to_owner,,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan/Black,33.92606382,1.959760051
237,A666971,,2013-11-14 17:14:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,32.0541516,1.596816009
238,A691605,Daisy,2014-11-08 14:41:00,Return_to_owner,,Dog,Spayed Female,Plott Hound Mix,Brown Brindle,53.86294542,2.405198492
239,A703244,,2015-05-26 16:02:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby/White,37.47688307,1.596816009
240,A705111,Kiki,2015-06-24 15:25:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Brown/Black,28.50982386,2.121351779
241,A685460,Jerrid,2014-08-19 18:25:00,Adoption,,Cat,Neutered Male,Siamese Mix,Flame Point,25.92081652,2.44795483
242,A716890,Vidalia,2015-12-06 12:41:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,60.41177158,1.6725662
243,A715741,Simba,2015-11-19 18:45:00,Adoption,,Dog,Neutered Male,Chow Chow Mix,Red,52.53302133,2.22198504
244,A676334,,2014-04-22 15:35:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Black,43.37558228,2.121351779
245,A668122,,2013-12-01 17:58:00,Adoption,,Dog,Spayed Female,English Pointer,Liver/White,29.48070567,2.44795483
246,A702356,,2015-05-24 17:25:00,Euthanasia,Suffering,Cat,Intact Male,Domestic Shorthair Mix,White/Blue Tabby,21.35580025,1.475180238
247,A664842,June,2013-11-09 19:21:00,Return_to_owner,,Dog,Spayed Female,Pit Bull Mix,Brown/White,41.08674188,2.121351779
248,A709067,Earlene,2015-08-05 0:00:00,Return_to_owner,,Dog,Intact Female,Boxer Mix,Black/White,43.91427082,1.773136415
249,A608918,Vader,2015-06-02 11:56:00,Transfer,Partner,Dog,Neutered Male,Basset Hound/Labrador Retriever,Black/White,32.1494015,2.29626753
250,A651596,Brownie,2014-03-06 17:13:00,Return_to_owner,,Dog,Neutered Male,Labrador Retriever Mix,Buff,57.75349005,2.121351779
251,A720190,Little Missy,2016-02-07 0:00:00,Transfer,Partner,Dog,Spayed Female,Airedale Terrier Mix,Tricolor,35.12063163,2.44795483
252,A676609,Buddy,2014-07-06 12:46:00,Adoption,,Dog,Neutered Male,Labrador Retriever/Chow Chow,Brown,38.62372149,1.959760051
253,A666504,,2013-12-11 12:49:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Orange Tabby/White,51.64969605,1.475180238
254,A693272,Kodiak,2015-01-31 13:33:00,Adoption,,Dog,Neutered Male,Beagle/German Shepherd,Black/Brown,63.56992524,1.475180238
255,A711607,Bosco,2015-09-20 14:50:00,Adoption,,Cat,Neutered Male,Manx Mix,White/Black,45.84447571,1.596816009
256,A713337,,2015-10-06 9:00:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Blue,20.5735951,2.22198504
257,A672758,Daisy,2014-07-16 13:48:00,Transfer,Partner,Dog,Spayed Female,Chihuahua Shorthair/Rat Terrier,Tan/White,35.12371142,2.29626753
258,A658690,Priscilla,2013-10-19 12:58:00,Adoption,,Dog,Spayed Female,Pit Bull Mix,Black/White,45.24673427,1.959760051
259,A708390,Stella,2015-08-02 18:49:00,Adoption,,Dog,Spayed Female,Flat Coat Retriever Mix,Black/White,49.15968473,2.121351779
260,A703383,Dharma,2015-05-28 15:25:00,Transfer,Partner,Dog,Spayed Female,Cocker Spaniel,Buff,31.28794655,2.549821365
261,A689749,Taco,2014-10-18 16:55:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,43.62537882,1.596816009
262,A699816,Pebbles,2015-04-11 18:01:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan,32.57690126,2.549821365
263,A701791,Arwen,2015-07-19 14:37:00,Adoption,Foster,Cat,Spayed Female,Domestic Longhair Mix,Brown Tabby/White,47.02215388,2.121351779
264,A625690,Rainey,2014-07-21 11:09:00,Return_to_owner,,Dog,Spayed Female,Rat Terrier Mix,White/Black,18.22367631,2.44795483
265,A686406,,2014-08-25 17:12:00,Adoption,,Dog,Neutered Male,Border Terrier/Chihuahua Shorthair,Tan/Black,37.04333888,1.959760051
266,A710318,Tank,2015-09-17 13:48:00,Transfer,Partner,Dog,Neutered Male,Pit Bull Mix,Brown Brindle/White,38.75151176,2.355591419
267,A698972,Kiki,2015-03-23 17:50:00,Return_to_owner,,Dog,Spayed Female,Chihuahua Shorthair Mix,Black/Gray,36.06458124,2.405198492
268,A710380,,2015-08-22 15:44:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Brown Tabby,27.39622283,1.249109466
269,A683309,,2014-07-17 18:06:00,Euthanasia,Behavior,Dog,Spayed Female,Pit Bull Mix,Tan/White,41.49843035,2.44795483
270,A640316,Kato,2013-10-02 17:43:00,Adoption,,Dog,Neutered Male,Chihuahua Longhair Mix,Black,38.43589339,1.959760051
271,A682760,Jasper,2014-07-10 12:48:00,Adoption,,Dog,Neutered Male,Jack Russell Terrier/Dachshund,White/Brown,36.71305189,1.959760051
272,A701707,,2015-05-03 17:24:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Orange Tabby,42.17205372,1.352104604
273,A669534,,2013-12-24 15:03:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Orange Tabby,23.93757481,1.959760051
274,A588218,Roger,2014-12-03 14:24:00,Return_to_owner,,Dog,Neutered Male,German Shepherd,Black/Brown,45.24795455,2.355591419
275,A669795,Roxi,2014-08-11 11:12:00,Return_to_owner,,Dog,Spayed Female,Rottweiler Mix,Black/Tan,28.67565228,2.121351779
276,A674448,Hedwig,2014-03-18 17:04:00,Adoption,,Dog,Neutered Male,Siberian Husky Mix,White/Cream,32.73380005,1.919340119
277,A701647,,2015-05-25 14:15:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Black,33.67588556,1.6725662
278,A672467,Apollo,2014-02-14 18:59:00,Adoption,,Dog,Neutered Male,Cardigan Welsh Corgi/Cardigan Welsh Corgi,Fawn/White,48.34446258,1.896363319
279,A712244,,2015-09-21 15:57:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Black/White,30.51955808,1.475180238
281,A715761,,2015-11-10 9:00:00,Transfer,SCRP,Cat,Spayed Female,Domestic Shorthair Mix,Calico,36.23004826,2.355591419
282,A720860,,2016-02-20 21:16:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Chocolate/White,46.98039916,1.871002907
283,A701337,,2015-04-30 14:43:00,Transfer,Partner,Dog,Intact Male,Cairn Terrier Mix,Cream,31.9118962,1.959760051
284,A710881,Ruth,2015-10-14 10:12:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Orange Tabby,45.59031908,1.596816009
285,A663948,Pumpkin,2013-10-08 17:23:00,Return_to_owner,,Cat,Neutered Male,Domestic Shorthair,Black/White,58.07975392,1.6725662
286,A699819,Coco,2015-04-06 15:37:00,Return_to_owner,,Dog,Intact Male,Chihuahua Shorthair Mix,Chocolate/White,37.30697769,2.649800588
287,A674638,Sam,2014-03-16 10:48:00,Return_to_owner,,Dog,Neutered Male,Labrador Retriever Mix,Chocolate,36.76668894,2.44795483
288,A718743,Newton,2016-01-10 11:36:00,Adoption,,Dog,Neutered Male,Shih Tzu,Gray/White,48.62959265,2.121351779
289,A714820,Lizzie,2015-11-05 0:00:00,Transfer,Partner,Dog,Spayed Female,Plott Hound Mix,Brown Brindle,30.78003956,1.810477401
290,A667613,Orion,2014-01-13 15:18:00,Adoption,,Dog,Neutered Male,Australian Shepherd Mix,Tan/White,30.48121023,1.940364895
291,A696059,Chewy,2015-02-05 14:28:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tan/White,46.42493152,2.22198504
292,A690806,Hailey,2014-11-07 13:36:00,Transfer,Partner,Cat,Intact Female,Domestic Longhair Mix,Black/White,57.903528,1.596816009
293,A676494,Jimmy,2014-04-27 15:11:00,Adoption,,Dog,Neutered Male,Labrador Retriever/Border Collie,Black/White,42.47496983,1.959760051
294,A689138,,2014-09-29 18:28:00,Euthanasia,Suffering,Cat,Intact Female,Siamese Mix,Blue Point,26.8199918,1.463592192
295,A599155,Machete,2015-03-28 19:25:00,Euthanasia,Suffering,Dog,Neutered Male,Chihuahua Shorthair Mix,White/Brown,20.14286394,2.29626753
296,A665587,Cheddar,2013-11-27 14:36:00,Adoption,,Cat,Neutered Male,Domestic Medium Hair Mix,Orange Tabby,51.42773229,2.485605934
297,A663555,Amelia,2013-10-16 17:01:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Calico,27.26927281,1.6725662
298,A691345,Jelly Bean,2014-11-09 14:47:00,Adoption,,Dog,Spayed Female,Australian Cattle Dog Mix,Brown/White,39.74583174,1.596816009
299,A685242,,2014-08-15 12:54:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Tortie,41.48693941,1.728481239
300,A674659,,2014-03-21 17:10:00,Euthanasia,Aggressive,Dog,Intact Male,Labrador Retriever/Great Dane,Tan/Black,58.4604952,2.121351779
301,A683609,Rascal,2014-07-17 17:50:00,Return_to_owner,,Dog,Neutered Male,Dachshund Mix,Brown,23.88857286,2.405198492
302,A695710,Layla,2015-08-02 13:17:00,Transfer,Partner,Dog,Spayed Female,Boxer Mix,Brown Brindle/White,55.47113666,1.940364895
303,A713063,,2015-10-08 16:26:00,Transfer,Partner,Dog,Spayed Female,Labrador Retriever Mix,Tan/White,50.75270665,1.959760051
304,A667520,,2013-11-23 16:00:00,Transfer,Partner,Dog,Neutered Male,Shih Tzu/Miniature Poodle,Apricot/White,29.47709977,2.29626753
305,A685145,Mundy,2014-09-13 14:10:00,Adoption,Foster,Cat,Neutered Male,Domestic Medium Hair Mix,Blue/White,35.93599887,1.596816009
306,A716488,,2015-11-23 0:00:00,Transfer,Partner,Dog,Neutered Male,Pit Bull Mix,Red,39.56490691,2.121351779
307,A667537,,2013-11-25 17:07:00,Adoption,,Dog,Spayed Female,Australian Cattle Dog Mix,Red Merle/Black,38.28445566,1.596816009
308,A694601,Barnaby,2015-01-06 18:37:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black,28.81740567,1.810477401
309,A638060,Noah,2015-08-16 17:38:00,Adoption,,Cat,Neutered Male,Domestic Shorthair Mix,Black/White,39.48247535,2.485605934
310,A672067,Jesse,2014-02-13 17:36:00,Return_to_owner,,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby,36.68297267,2.22198504
311,A684664,Leo,2014-08-10 17:25:00,Adoption,,Dog,Neutered Male,Chihuahua Shorthair Mix,Brown/White,41.55647844,2.121351779
312,A691531,,2014-11-07 17:15:00,Transfer,Partner,Dog,Intact Male,Australian Cattle Dog Mix,White/Brown,37.57554156,1.596816009
313,A688600,,2014-09-21 13:21:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Tortie,32.03548781,1.416246109
314,A704032,Madison,2015-06-05 14:31:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby,48.46155614,1.596816009
315,A703630,Sheldon,2015-06-30 7:01:00,Adoption,Foster,Dog,Neutered Male,German Shepherd Mix,Brown,38.72920207,2.29626753
316,A668671,Chris,2013-12-16 14:57:00,Transfer,Partner,Cat,Neutered Male,Domestic Shorthair Mix,Brown Tabby/White,41.52753713,2.355591419
317,A696247,Jillian,2015-11-22 13:47:00,Adoption,,Dog,Spayed Female,Pointer Mix,Chocolate/White,39.50998907,2.121351779
318,A664380,,2013-10-03 15:33:00,Transfer,SCRP,Cat,Intact Female,Domestic Medium Hair Mix,Calico,31.67939132,1.810477401
319,A678185,,2014-05-09 19:30:00,Transfer,Partner,Dog,Spayed Female,Miniature Poodle Mix,Black/Gray,38.83750249,2.121351779
320,A687055,Lizzie,2014-09-01 10:39:00,Return_to_owner,,Dog,Spayed Female,Collie Smooth/Chow Chow,Sable,48.01483355,2.549821365
321,A693594,,2014-12-12 9:00:00,Transfer,SCRP,Cat,Intact Male,Domestic Shorthair Mix,Black/White,15.65602505,1.810477401
322,A675563,Socks,2014-04-01 12:19:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Calico,59.59755293,1.596816009
323,A696819,Captain,2015-02-21 17:30:00,Adoption,,Dog,Neutered Male,Cocker Spaniel Mix,Sable,53.22641193,1.810477401
324,A671201,Pablito,2014-01-25 18:34:00,Return_to_owner,,Dog,Neutered Male,Chihuahua Shorthair Mix,Tricolor,47.48286147,2.485605934
325,A715573,,2015-11-12 12:36:00,Adoption,,Dog,Neutered Male,Labrador Retriever Mix,Buff,56.04396399,1.810477401
326,A685899,,2014-08-14 17:23:00,Transfer,Partner,Cat,Intact Male,Siamese Mix,Seal Point,33.28681762,1.6725662
327,A669510,Kimchi,2014-01-01 18:45:00,Adoption,,Dog,Spayed Female,Rottweiler/Labrador Retriever,Black/Tan,45.31997104,1.959760051
328,A697892,Bella,2015-03-16 17:38:00,Adoption,Foster,Dog,Spayed Female,Chihuahua Shorthair Mix,Brown/Black,29.95278392,1.959760051
329,A678958,Ares,2014-05-19 18:05:00,Adoption,,Dog,Neutered Male,Boxer Mix,Tricolor,52.23313004,1.596816009
330,A679113,,2014-05-16 18:37:00,Transfer,Partner,Cat,Unknown,Domestic Shorthair Mix,Blue Tabby,30.95229893,1.352104604
331,A671079,,2014-01-25 18:09:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan,28.45061437,2.121351779
332,A687180,,2014-09-08 11:53:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Orange Tabby/White,18.83690092,1.596816009
333,A686632,Sammy,2014-09-02 11:23:00,Return_to_owner,,Cat,Neutered Male,Domestic Shorthair Mix,White/Brown Tabby,18.49923062,1.896363319
334,A693999,,2014-12-23 14:58:00,Transfer,Partner,Dog,Spayed Female,Rat Terrier Mix,Black/White,43.31728771,2.29626753
335,A691614,Challino,2014-11-12 18:27:00,Adoption,,Dog,Neutered Male,German Shepherd/Siberian Husky,Red/White,41.56500248,1.728481239
336,A683070,,2014-07-06 18:33:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,White,35.13809273,1.133804641
337,A703781,Romeo,2015-05-30 15:30:00,Transfer,Partner,Dog,Intact Male,Dachshund,Blue Merle/White,56.83328022,2.405198492
338,A668803,Dumpling,2014-01-11 17:42:00,Adoption,Foster,Dog,Spayed Female,Border Collie/Labrador Retriever,Black/White,49.64390172,1.596816009
339,A675983,,2014-04-03 15:19:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Blue Tabby,38.65580947,1.871002907
340,A684825,Carl,2014-08-06 14:23:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black/White,36.54337469,1.475180238
341,A667828,,2013-11-26 14:55:00,Transfer,SCRP,Cat,Intact Female,Domestic Shorthair Mix,Black,42.58119401,1.728481239
342,A707611,Belle,2015-07-31 12:56:00,Adoption,,Cat,Intact Female,Domestic Shorthair Mix,Torbie,46.66247853,1.596816009
343,A677885,Lil' Mama,2014-05-12 14:05:00,Return_to_owner,,Dog,Intact Female,Pit Bull Mix,Fawn,42.06556183,2.121351779
344,A675622,,2014-04-04 15:30:00,Adoption,,Dog,Neutered Male,Collie Smooth/Labrador Retriever,Tricolor,44.26395859,1.728481239
345,A720143,,2016-02-08 19:23:00,Transfer,SCRP,Cat,Intact Male,Domestic Shorthair Mix,Brown Tabby,24.5887387,1.959760051
346,A701793,,2015-07-16 11:09:00,Adoption,Foster,Cat,Spayed Female,Siamese Mix,Lynx Point/White,42.24075903,1.6725662
347,A682824,,2014-07-08 14:48:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Black/White,29.91904061,1.596816009
348,A711494,Celeste,2015-12-24 10:12:00,Adoption,Foster,Cat,Spayed Female,Domestic Shorthair Mix,Orange Tabby/White,38.45403704,1.728481239
349,A686319,Jack,2015-06-14 12:01:00,Adoption,,Dog,Neutered Male,Plott Hound/Rhod Ridgeback,Brown Brindle,44.30324476,2.355591419
350,A671251,Buffy,2014-01-23 14:06:00,Return_to_owner,,Dog,Spayed Female,Pit Bull Mix,Fawn/White,40.19026585,2.121351779
351,A684978,,2014-07-31 13:22:00,Transfer,Partner,Cat,Intact Female,Domestic Shorthair Mix,Brown Tabby,29.58590709,1.352104604
352,A689449,Bizzy,2014-11-18 11:32:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Black,37.06236809,1.596816009
353,A715812,,2015-11-15 18:01:00,Adoption,,Dog,Spayed Female,Chihuahua Shorthair Mix,Tan/White,25.58153904,1.919340119
354,A681003,,2014-06-17 13:27:00,Transfer,Partner,Dog,Neutered Male,Pointer/Labrador Retriever,Black/White,32.05517157,2.121351779
355,A715346,Molina,2015-11-09 17:02:00,Adoption,,Dog,Spayed Female,Anatol Shepherd/Great Pyrenees,White,41.11469951,1.919340119
356,A683732,,2014-07-25 16:48:00,Transfer,Partner,Cat,Intact Male,Domestic Shorthair Mix,Blue,28.90799919,1.463592192
357,A679956,Simon,2014-06-08 16:49:00,Return_to_owner,,Dog,Neutered Male,Anatol Shepherd,Fawn/Black,32.58505874,1.959760051
358,A695297,Sparkles,2015-01-19 17:53:00,Adoption,,Cat,Spayed Female,Domestic Shorthair Mix,Brown Tabby/White,34.18108368,1.842661599
